customer_id,segment_number,segment_name,created_date
15616859,2,Segment 2,2026-05-16 21:06:50
15766166,3,Segment 3,2026-05-16 21:06:50
15617655,2,Segment 2,2026-05-16 21:06:50
15623450,1,Segment 1,2026-05-16 21:06:50
15796612,1,Segment 1,2026-05-16 21:06:50
15795963,0,Segment 0,2026-05-16 21:06:50
15781598,0,Segment 0,2026-05-16 21:06:50
15691871,3,Segment 3,2026-05-16 21:06:50
15740345,3,Segment 3,2026-05-16 21:06:50
15662626,0,Segment 0,2026-05-16 21:06:50
15596575,3,Segment 3,2026-05-16 21:06:50
15657321,3,Segment 3,2026-05-16 21:06:50
15575955,2,Segment 2,2026-05-16 21:06:50
15743893,3,Segment 3,2026-05-16 21:06:50
15697270,3,Segment 3,2026-05-16 21:06:50
15644356,1,Segment 1,2026-05-16 21:06:50
15677586,1,Segment 1,2026-05-16 21:06:50
15571261,1,Segment 1,2026-05-16 21:06:50
15698758,2,Segment 2,2026-05-16 21:06:50
15787014,1,Segment 1,2026-05-16 21:06:50
15739857,2,Segment 2,2026-05-16 21:06:50
15774630,1,Segment 1,2026-05-16 21:06:50
15805523,0,Segment 0,2026-05-16 21:06:50
15749557,2,Segment 2,2026-05-16 21:06:50
15681180,1,Segment 1,2026-05-16 21:06:50
15742028,2,Segment 2,2026-05-16 21:06:50
15686463,3,Segment 3,2026-05-16 21:06:50
15654379,2,Segment 2,2026-05-16 21:06:50
15783629,0,Segment 0,2026-05-16 21:06:50
15751193,2,Segment 2,2026-05-16 21:06:50
15724099,3,Segment 3,2026-05-16 21:06:50
15568429,2,Segment 2,2026-05-16 21:06:50
15648967,1,Segment 1,2026-05-16 21:06:50
15664498,3,Segment 3,2026-05-16 21:06:50
15779522,2,Segment 2,2026-05-16 21:06:50
15583850,3,Segment 3,2026-05-16 21:06:50
15696539,1,Segment 1,2026-05-16 21:06:50
15760121,3,Segment 3,2026-05-16 21:06:50
15628279,2,Segment 2,2026-05-16 21:06:50
15766163,0,Segment 0,2026-05-16 21:06:50
15566467,1,Segment 1,2026-05-16 21:06:50
15639049,0,Segment 0,2026-05-16 21:06:50
15736413,2,Segment 2,2026-05-16 21:06:50
15634815,2,Segment 2,2026-05-16 21:06:50
15716381,1,Segment 1,2026-05-16 21:06:50
15708162,0,Segment 0,2026-05-16 21:06:50
15569364,2,Segment 2,2026-05-16 21:06:50
15791191,3,Segment 3,2026-05-16 21:06:50
15621205,3,Segment 3,2026-05-16 21:06:50
15704788,0,Segment 0,2026-05-16 21:06:50
15775756,0,Segment 0,2026-05-16 21:06:50
15641312,3,Segment 3,2026-05-16 21:06:50
15782531,2,Segment 2,2026-05-16 21:06:50
15724428,2,Segment 2,2026-05-16 21:06:50
15743617,3,Segment 3,2026-05-16 21:06:50
15585839,2,Segment 2,2026-05-16 21:06:50
15658158,1,Segment 1,2026-05-16 21:06:50
15637678,3,Segment 3,2026-05-16 21:06:50
15701809,1,Segment 1,2026-05-16 21:06:50
15676937,2,Segment 2,2026-05-16 21:06:50
15778975,2,Segment 2,2026-05-16 21:06:50
15710375,2,Segment 2,2026-05-16 21:06:50
15579914,3,Segment 3,2026-05-16 21:06:50
15595160,2,Segment 2,2026-05-16 21:06:50
15595391,2,Segment 2,2026-05-16 21:06:50
15630363,0,Segment 0,2026-05-16 21:06:50
15692443,3,Segment 3,2026-05-16 21:06:50
15593795,1,Segment 1,2026-05-16 21:06:50
15642824,0,Segment 0,2026-05-16 21:06:50
15683524,0,Segment 0,2026-05-16 21:06:50
15713532,1,Segment 1,2026-05-16 21:06:50
15719827,0,Segment 0,2026-05-16 21:06:50
15578435,3,Segment 3,2026-05-16 21:06:50
15723028,2,Segment 2,2026-05-16 21:06:50
15595609,0,Segment 0,2026-05-16 21:06:50
15622443,0,Segment 0,2026-05-16 21:06:50
15579112,2,Segment 2,2026-05-16 21:06:50
15648479,2,Segment 2,2026-05-16 21:06:50
15659234,0,Segment 0,2026-05-16 21:06:50
15811970,2,Segment 2,2026-05-16 21:06:50
15774192,0,Segment 0,2026-05-16 21:06:50
15595136,2,Segment 2,2026-05-16 21:06:50
15630580,3,Segment 3,2026-05-16 21:06:50
15660646,3,Segment 3,2026-05-16 21:06:50
15614365,0,Segment 0,2026-05-16 21:06:50
15776128,0,Segment 0,2026-05-16 21:06:50
15787035,2,Segment 2,2026-05-16 21:06:50
15792646,1,Segment 1,2026-05-16 21:06:50
15726832,3,Segment 3,2026-05-16 21:06:50
15773260,1,Segment 1,2026-05-16 21:06:50
15624437,2,Segment 2,2026-05-16 21:06:50
15717138,3,Segment 3,2026-05-16 21:06:50
15657317,1,Segment 1,2026-05-16 21:06:50
15626948,1,Segment 1,2026-05-16 21:06:50
15758901,1,Segment 1,2026-05-16 21:06:50
15777759,3,Segment 3,2026-05-16 21:06:50
15773322,0,Segment 0,2026-05-16 21:06:50
15697318,0,Segment 0,2026-05-16 21:06:50
15678916,1,Segment 1,2026-05-16 21:06:50
15632118,3,Segment 3,2026-05-16 21:06:50
15788118,3,Segment 3,2026-05-16 21:06:50
15788930,3,Segment 3,2026-05-16 21:06:50
15628583,0,Segment 0,2026-05-16 21:06:50
15635177,1,Segment 1,2026-05-16 21:06:50
15587690,3,Segment 3,2026-05-16 21:06:50
15627630,2,Segment 2,2026-05-16 21:06:50
15610930,1,Segment 1,2026-05-16 21:06:50
15657747,0,Segment 0,2026-05-16 21:06:50
15568006,2,Segment 2,2026-05-16 21:06:50
15751748,0,Segment 0,2026-05-16 21:06:50
15722212,0,Segment 0,2026-05-16 21:06:50
15658670,2,Segment 2,2026-05-16 21:06:50
15761654,3,Segment 3,2026-05-16 21:06:50
15812210,2,Segment 2,2026-05-16 21:06:50
15787051,1,Segment 1,2026-05-16 21:06:50
15642991,2,Segment 2,2026-05-16 21:06:50
15713769,3,Segment 3,2026-05-16 21:06:50
15605826,2,Segment 2,2026-05-16 21:06:50
15648898,1,Segment 1,2026-05-16 21:06:50
15705309,0,Segment 0,2026-05-16 21:06:50
15734202,1,Segment 1,2026-05-16 21:06:50
15658852,2,Segment 2,2026-05-16 21:06:50
15612633,0,Segment 0,2026-05-16 21:06:50
15604818,3,Segment 3,2026-05-16 21:06:50
15593900,0,Segment 0,2026-05-16 21:06:50
15624995,1,Segment 1,2026-05-16 21:06:50
15570087,1,Segment 1,2026-05-16 21:06:50
15802617,3,Segment 3,2026-05-16 21:06:50
15656029,0,Segment 0,2026-05-16 21:06:50
15739194,3,Segment 3,2026-05-16 21:06:50
15607275,0,Segment 0,2026-05-16 21:06:50
15629475,2,Segment 2,2026-05-16 21:06:50
15635034,3,Segment 3,2026-05-16 21:06:50
15756333,2,Segment 2,2026-05-16 21:06:50
15777436,2,Segment 2,2026-05-16 21:06:50
15676835,2,Segment 2,2026-05-16 21:06:50
15574206,2,Segment 2,2026-05-16 21:06:50
15613017,3,Segment 3,2026-05-16 21:06:50
15815131,1,Segment 1,2026-05-16 21:06:50
15585455,0,Segment 0,2026-05-16 21:06:50
15692929,0,Segment 0,2026-05-16 21:06:50
15758081,3,Segment 3,2026-05-16 21:06:50
15667476,0,Segment 0,2026-05-16 21:06:50
15738248,2,Segment 2,2026-05-16 21:06:50
15672152,0,Segment 0,2026-05-16 21:06:50
15673372,1,Segment 1,2026-05-16 21:06:50
15587611,0,Segment 0,2026-05-16 21:06:50
15803415,1,Segment 1,2026-05-16 21:06:50
15715673,1,Segment 1,2026-05-16 21:06:50
15655648,2,Segment 2,2026-05-16 21:06:50
15763613,2,Segment 2,2026-05-16 21:06:50
15660385,2,Segment 2,2026-05-16 21:06:50
15733261,1,Segment 1,2026-05-16 21:06:50
15796231,1,Segment 1,2026-05-16 21:06:50
15624866,0,Segment 0,2026-05-16 21:06:50
15623730,0,Segment 0,2026-05-16 21:06:50
15668248,0,Segment 0,2026-05-16 21:06:50
15694518,2,Segment 2,2026-05-16 21:06:50
15638028,0,Segment 0,2026-05-16 21:06:50
15795895,3,Segment 3,2026-05-16 21:06:50
15694376,0,Segment 0,2026-05-16 21:06:50
15669204,3,Segment 3,2026-05-16 21:06:50
15773779,1,Segment 1,2026-05-16 21:06:50
15580682,1,Segment 1,2026-05-16 21:06:50
15768530,2,Segment 2,2026-05-16 21:06:50
15672875,3,Segment 3,2026-05-16 21:06:50
15617082,3,Segment 3,2026-05-16 21:06:50
15760514,1,Segment 1,2026-05-16 21:06:50
15761775,3,Segment 3,2026-05-16 21:06:50
15799964,1,Segment 1,2026-05-16 21:06:50
15693906,1,Segment 1,2026-05-16 21:06:50
15739514,2,Segment 2,2026-05-16 21:06:50
15756926,0,Segment 0,2026-05-16 21:06:50
15770984,0,Segment 0,2026-05-16 21:06:50
15703979,3,Segment 3,2026-05-16 21:06:50
15801821,0,Segment 0,2026-05-16 21:06:50
15711028,2,Segment 2,2026-05-16 21:06:50
15791842,1,Segment 1,2026-05-16 21:06:50
15746127,2,Segment 2,2026-05-16 21:06:50
15663625,0,Segment 0,2026-05-16 21:06:50
15604891,2,Segment 2,2026-05-16 21:06:50
15589666,1,Segment 1,2026-05-16 21:06:50
15627881,2,Segment 2,2026-05-16 21:06:50
15664895,2,Segment 2,2026-05-16 21:06:50
15676094,1,Segment 1,2026-05-16 21:06:50
15761720,3,Segment 3,2026-05-16 21:06:50
15611961,2,Segment 2,2026-05-16 21:06:50
15680167,1,Segment 1,2026-05-16 21:06:50
15762543,2,Segment 2,2026-05-16 21:06:50
15658475,3,Segment 3,2026-05-16 21:06:50
15779743,2,Segment 2,2026-05-16 21:06:50
15661532,0,Segment 0,2026-05-16 21:06:50
15782360,3,Segment 3,2026-05-16 21:06:50
15767908,0,Segment 0,2026-05-16 21:06:50
15677105,1,Segment 1,2026-05-16 21:06:50
15641474,3,Segment 3,2026-05-16 21:06:50
15624451,2,Segment 2,2026-05-16 21:06:50
15577985,1,Segment 1,2026-05-16 21:06:50
15571666,0,Segment 0,2026-05-16 21:06:50
15783691,1,Segment 1,2026-05-16 21:06:50
15671172,0,Segment 0,2026-05-16 21:06:50
15731760,0,Segment 0,2026-05-16 21:06:50
15585599,0,Segment 0,2026-05-16 21:06:50
15784958,2,Segment 2,2026-05-16 21:06:50
15734524,3,Segment 3,2026-05-16 21:06:50
15614103,0,Segment 0,2026-05-16 21:06:50
15794895,0,Segment 0,2026-05-16 21:06:50
15772381,3,Segment 3,2026-05-16 21:06:50
15710553,0,Segment 0,2026-05-16 21:06:50
15649292,0,Segment 0,2026-05-16 21:06:50
15792565,2,Segment 2,2026-05-16 21:06:50
15718245,2,Segment 2,2026-05-16 21:06:50
15703117,0,Segment 0,2026-05-16 21:06:50
15758136,0,Segment 0,2026-05-16 21:06:50
15799932,2,Segment 2,2026-05-16 21:06:50
15633516,0,Segment 0,2026-05-16 21:06:50
15622532,0,Segment 0,2026-05-16 21:06:50
15798960,0,Segment 0,2026-05-16 21:06:50
15698664,0,Segment 0,2026-05-16 21:06:50
15703614,3,Segment 3,2026-05-16 21:06:50
15699195,1,Segment 1,2026-05-16 21:06:50
15710543,3,Segment 3,2026-05-16 21:06:50
15695499,0,Segment 0,2026-05-16 21:06:50
15622321,1,Segment 1,2026-05-16 21:06:50
15715744,0,Segment 0,2026-05-16 21:06:50
15788151,3,Segment 3,2026-05-16 21:06:50
15687153,3,Segment 3,2026-05-16 21:06:50
15684958,3,Segment 3,2026-05-16 21:06:50
15706116,1,Segment 1,2026-05-16 21:06:50
15740557,2,Segment 2,2026-05-16 21:06:50
15707291,3,Segment 3,2026-05-16 21:06:50
15583353,1,Segment 1,2026-05-16 21:06:50
15761024,1,Segment 1,2026-05-16 21:06:50
15630709,0,Segment 0,2026-05-16 21:06:50
15639590,1,Segment 1,2026-05-16 21:06:50
15659399,3,Segment 3,2026-05-16 21:06:50
15567078,1,Segment 1,2026-05-16 21:06:50
15696373,0,Segment 0,2026-05-16 21:06:50
15786617,3,Segment 3,2026-05-16 21:06:50
15657449,3,Segment 3,2026-05-16 21:06:50
15672594,0,Segment 0,2026-05-16 21:06:50
15714240,0,Segment 0,2026-05-16 21:06:50
15782144,2,Segment 2,2026-05-16 21:06:50
15665008,2,Segment 2,2026-05-16 21:06:50
15581733,2,Segment 2,2026-05-16 21:06:50
15751392,2,Segment 2,2026-05-16 21:06:50
15785815,3,Segment 3,2026-05-16 21:06:50
15664214,3,Segment 3,2026-05-16 21:06:50
15579996,0,Segment 0,2026-05-16 21:06:50
15675252,1,Segment 1,2026-05-16 21:06:50
15579617,0,Segment 0,2026-05-16 21:06:50
15593976,2,Segment 2,2026-05-16 21:06:50
15716041,0,Segment 0,2026-05-16 21:06:50
15654489,1,Segment 1,2026-05-16 21:06:50
15736302,2,Segment 2,2026-05-16 21:06:50
15805909,0,Segment 0,2026-05-16 21:06:50
15572762,1,Segment 1,2026-05-16 21:06:50
15724632,0,Segment 0,2026-05-16 21:06:50
15670416,0,Segment 0,2026-05-16 21:06:50
15749528,0,Segment 0,2026-05-16 21:06:50
15578783,3,Segment 3,2026-05-16 21:06:50
15580719,2,Segment 2,2026-05-16 21:06:50
15656293,2,Segment 2,2026-05-16 21:06:50
15691875,1,Segment 1,2026-05-16 21:06:50
15596870,3,Segment 3,2026-05-16 21:06:50
15780770,3,Segment 3,2026-05-16 21:06:50
15751491,3,Segment 3,2026-05-16 21:06:50
15706200,3,Segment 3,2026-05-16 21:06:50
15808674,2,Segment 2,2026-05-16 21:06:50
15641411,1,Segment 1,2026-05-16 21:06:50
15764661,3,Segment 3,2026-05-16 21:06:50
15689492,0,Segment 0,2026-05-16 21:06:50
15602405,1,Segment 1,2026-05-16 21:06:50
15610271,1,Segment 1,2026-05-16 21:06:50
15791780,0,Segment 0,2026-05-16 21:06:50
15589147,3,Segment 3,2026-05-16 21:06:50
15756975,2,Segment 2,2026-05-16 21:06:50
15729582,0,Segment 0,2026-05-16 21:06:50
15742971,1,Segment 1,2026-05-16 21:06:50
15568046,3,Segment 3,2026-05-16 21:06:50
15694890,3,Segment 3,2026-05-16 21:06:50
15736963,2,Segment 2,2026-05-16 21:06:50
15646490,0,Segment 0,2026-05-16 21:06:50
15607314,3,Segment 3,2026-05-16 21:06:50
15576745,0,Segment 0,2026-05-16 21:06:50
15669606,2,Segment 2,2026-05-16 21:06:50
15737832,0,Segment 0,2026-05-16 21:06:50
15681990,3,Segment 3,2026-05-16 21:06:50
15758050,2,Segment 2,2026-05-16 21:06:50
15787848,0,Segment 0,2026-05-16 21:06:50
15713594,1,Segment 1,2026-05-16 21:06:50
15588186,3,Segment 3,2026-05-16 21:06:50
15786739,3,Segment 3,2026-05-16 21:06:50
15699467,0,Segment 0,2026-05-16 21:06:50
15680706,3,Segment 3,2026-05-16 21:06:50
15645717,2,Segment 2,2026-05-16 21:06:50
15748597,0,Segment 0,2026-05-16 21:06:50
15773709,0,Segment 0,2026-05-16 21:06:50
15629787,0,Segment 0,2026-05-16 21:06:50
15661007,0,Segment 0,2026-05-16 21:06:50
15686812,0,Segment 0,2026-05-16 21:06:50
15754113,2,Segment 2,2026-05-16 21:06:50
15749489,0,Segment 0,2026-05-16 21:06:50
15574352,3,Segment 3,2026-05-16 21:06:50
15701281,2,Segment 2,2026-05-16 21:06:50
15811985,0,Segment 0,2026-05-16 21:06:50
15713505,0,Segment 0,2026-05-16 21:06:50
15685653,1,Segment 1,2026-05-16 21:06:50
15758831,0,Segment 0,2026-05-16 21:06:50
15618774,3,Segment 3,2026-05-16 21:06:50
15764448,3,Segment 3,2026-05-16 21:06:50
15611024,0,Segment 0,2026-05-16 21:06:50
15738220,2,Segment 2,2026-05-16 21:06:50
15805764,0,Segment 0,2026-05-16 21:06:50
15580487,0,Segment 0,2026-05-16 21:06:50
15675787,3,Segment 3,2026-05-16 21:06:50
15583580,1,Segment 1,2026-05-16 21:06:50
15780654,0,Segment 0,2026-05-16 21:06:50
15695034,1,Segment 1,2026-05-16 21:06:50
15805671,0,Segment 0,2026-05-16 21:06:50
15790658,3,Segment 3,2026-05-16 21:06:50
15578648,3,Segment 3,2026-05-16 21:06:50
15734987,1,Segment 1,2026-05-16 21:06:50
15721740,3,Segment 3,2026-05-16 21:06:50
15641822,0,Segment 0,2026-05-16 21:06:50
15765650,0,Segment 0,2026-05-16 21:06:50
15788556,1,Segment 1,2026-05-16 21:06:50
15576550,1,Segment 1,2026-05-16 21:06:50
15622230,0,Segment 0,2026-05-16 21:06:50
15653937,1,Segment 1,2026-05-16 21:06:50
15743538,2,Segment 2,2026-05-16 21:06:50
15591740,2,Segment 2,2026-05-16 21:06:50
15650086,3,Segment 3,2026-05-16 21:06:50
15718773,2,Segment 2,2026-05-16 21:06:50
15615140,3,Segment 3,2026-05-16 21:06:50
15644361,0,Segment 0,2026-05-16 21:06:50
15774536,0,Segment 0,2026-05-16 21:06:50
15618661,3,Segment 3,2026-05-16 21:06:50
15605020,3,Segment 3,2026-05-16 21:06:50
15762134,3,Segment 3,2026-05-16 21:06:50
15685279,1,Segment 1,2026-05-16 21:06:50
15582849,1,Segment 1,2026-05-16 21:06:50
15655410,3,Segment 3,2026-05-16 21:06:50
15649129,2,Segment 2,2026-05-16 21:06:50
15702380,0,Segment 0,2026-05-16 21:06:50
15759067,2,Segment 2,2026-05-16 21:06:50
15683027,3,Segment 3,2026-05-16 21:06:50
15597487,1,Segment 1,2026-05-16 21:06:50
15763256,1,Segment 1,2026-05-16 21:06:50
15620111,3,Segment 3,2026-05-16 21:06:50
15623053,3,Segment 3,2026-05-16 21:06:50
15595592,1,Segment 1,2026-05-16 21:06:50
15740072,1,Segment 1,2026-05-16 21:06:50
15778005,1,Segment 1,2026-05-16 21:06:50
15583278,1,Segment 1,2026-05-16 21:06:50
15601263,2,Segment 2,2026-05-16 21:06:50
15709222,0,Segment 0,2026-05-16 21:06:50
15713949,3,Segment 3,2026-05-16 21:06:50
15717706,1,Segment 1,2026-05-16 21:06:50
15756071,3,Segment 3,2026-05-16 21:06:50
15696564,3,Segment 3,2026-05-16 21:06:50
15657637,2,Segment 2,2026-05-16 21:06:50
15755863,0,Segment 0,2026-05-16 21:06:50
15719858,2,Segment 2,2026-05-16 21:06:50
15688876,2,Segment 2,2026-05-16 21:06:50
15698528,1,Segment 1,2026-05-16 21:06:50
15770345,0,Segment 0,2026-05-16 21:06:50
15761506,2,Segment 2,2026-05-16 21:06:50
15716619,1,Segment 1,2026-05-16 21:06:50
15788367,3,Segment 3,2026-05-16 21:06:50
15709451,1,Segment 1,2026-05-16 21:06:50
15640421,1,Segment 1,2026-05-16 21:06:50
15580068,2,Segment 2,2026-05-16 21:06:50
15677123,2,Segment 2,2026-05-16 21:06:50
15619801,0,Segment 0,2026-05-16 21:06:50
15582246,0,Segment 0,2026-05-16 21:06:50
15711843,0,Segment 0,2026-05-16 21:06:50
15680046,2,Segment 2,2026-05-16 21:06:50
15804131,0,Segment 0,2026-05-16 21:06:50
15722611,1,Segment 1,2026-05-16 21:06:50
15729224,2,Segment 2,2026-05-16 21:06:50
15811588,1,Segment 1,2026-05-16 21:06:50
15702138,0,Segment 0,2026-05-16 21:06:50
15749799,2,Segment 2,2026-05-16 21:06:50
15752885,3,Segment 3,2026-05-16 21:06:50
15674932,2,Segment 2,2026-05-16 21:06:50
15743828,3,Segment 3,2026-05-16 21:06:50
15642022,0,Segment 0,2026-05-16 21:06:50
15746461,2,Segment 2,2026-05-16 21:06:50
15809991,3,Segment 3,2026-05-16 21:06:50
15787322,1,Segment 1,2026-05-16 21:06:50
15575498,1,Segment 1,2026-05-16 21:06:50
15691387,3,Segment 3,2026-05-16 21:06:50
15765457,3,Segment 3,2026-05-16 21:06:50
15666173,1,Segment 1,2026-05-16 21:06:50
15627377,2,Segment 2,2026-05-16 21:06:50
15656683,0,Segment 0,2026-05-16 21:06:50
15679810,2,Segment 2,2026-05-16 21:06:50
15606310,0,Segment 0,2026-05-16 21:06:50
15756871,3,Segment 3,2026-05-16 21:06:50
15610002,2,Segment 2,2026-05-16 21:06:50
15567802,2,Segment 2,2026-05-16 21:06:50
15745452,3,Segment 3,2026-05-16 21:06:50
15617252,1,Segment 1,2026-05-16 21:06:50
15753248,0,Segment 0,2026-05-16 21:06:50
15610755,1,Segment 1,2026-05-16 21:06:50
15662238,3,Segment 3,2026-05-16 21:06:50
15799186,0,Segment 0,2026-05-16 21:06:50
15686941,2,Segment 2,2026-05-16 21:06:50
15601172,3,Segment 3,2026-05-16 21:06:50
15723858,0,Segment 0,2026-05-16 21:06:50
15615896,2,Segment 2,2026-05-16 21:06:50
15737647,1,Segment 1,2026-05-16 21:06:50
15582841,0,Segment 0,2026-05-16 21:06:50
15760090,2,Segment 2,2026-05-16 21:06:50
15588587,1,Segment 1,2026-05-16 21:06:50
15683157,0,Segment 0,2026-05-16 21:06:50
15694209,2,Segment 2,2026-05-16 21:06:50
15655875,2,Segment 2,2026-05-16 21:06:50
15805704,2,Segment 2,2026-05-16 21:06:50
15744789,1,Segment 1,2026-05-16 21:06:50
15799357,0,Segment 0,2026-05-16 21:06:50
15726153,3,Segment 3,2026-05-16 21:06:50
15713346,3,Segment 3,2026-05-16 21:06:50
15665053,0,Segment 0,2026-05-16 21:06:50
15592379,1,Segment 1,2026-05-16 21:06:50
15692599,3,Segment 3,2026-05-16 21:06:50
15620758,2,Segment 2,2026-05-16 21:06:50
15637428,2,Segment 2,2026-05-16 21:06:50
15808389,1,Segment 1,2026-05-16 21:06:50
15807003,3,Segment 3,2026-05-16 21:06:50
15702912,1,Segment 1,2026-05-16 21:06:50
15590623,3,Segment 3,2026-05-16 21:06:50
15728078,0,Segment 0,2026-05-16 21:06:50
15708256,2,Segment 2,2026-05-16 21:06:50
15582335,0,Segment 0,2026-05-16 21:06:50
15649150,1,Segment 1,2026-05-16 21:06:50
15691647,2,Segment 2,2026-05-16 21:06:50
15668270,1,Segment 1,2026-05-16 21:06:50
15624820,0,Segment 0,2026-05-16 21:06:50
15736254,3,Segment 3,2026-05-16 21:06:50
15720814,0,Segment 0,2026-05-16 21:06:50
15642997,1,Segment 1,2026-05-16 21:06:50
15693200,2,Segment 2,2026-05-16 21:06:50
15624596,0,Segment 0,2026-05-16 21:06:50
15807167,0,Segment 0,2026-05-16 21:06:50
15660301,3,Segment 3,2026-05-16 21:06:50
15593094,3,Segment 3,2026-05-16 21:06:50
15618239,1,Segment 1,2026-05-16 21:06:50
15574137,2,Segment 2,2026-05-16 21:06:50
15614740,1,Segment 1,2026-05-16 21:06:50
15574071,0,Segment 0,2026-05-16 21:06:50
15671148,0,Segment 0,2026-05-16 21:06:50
15721921,3,Segment 3,2026-05-16 21:06:50
15717995,0,Segment 0,2026-05-16 21:06:50
15632050,1,Segment 1,2026-05-16 21:06:50
15647111,1,Segment 1,2026-05-16 21:06:50
15759991,3,Segment 3,2026-05-16 21:06:50
15790204,1,Segment 1,2026-05-16 21:06:50
15686780,0,Segment 0,2026-05-16 21:06:50
15640491,1,Segment 1,2026-05-16 21:06:50
15783225,3,Segment 3,2026-05-16 21:06:50
15734438,2,Segment 2,2026-05-16 21:06:50
15688760,1,Segment 1,2026-05-16 21:06:50
15768124,1,Segment 1,2026-05-16 21:06:50
15661330,3,Segment 3,2026-05-16 21:06:50
15781272,2,Segment 2,2026-05-16 21:06:50
15573888,0,Segment 0,2026-05-16 21:06:50
15575858,2,Segment 2,2026-05-16 21:06:50
15645937,3,Segment 3,2026-05-16 21:06:50
15702337,2,Segment 2,2026-05-16 21:06:50
15764537,2,Segment 2,2026-05-16 21:06:50
15619616,0,Segment 0,2026-05-16 21:06:50
15585133,0,Segment 0,2026-05-16 21:06:50
15573971,0,Segment 0,2026-05-16 21:06:50
15579433,0,Segment 0,2026-05-16 21:06:50
15777045,1,Segment 1,2026-05-16 21:06:50
15611580,3,Segment 3,2026-05-16 21:06:50
15614778,2,Segment 2,2026-05-16 21:06:50
15771750,1,Segment 1,2026-05-16 21:06:50
15593280,3,Segment 3,2026-05-16 21:06:50
15569274,3,Segment 3,2026-05-16 21:06:50
15654408,3,Segment 3,2026-05-16 21:06:50
15657468,1,Segment 1,2026-05-16 21:06:50
15614213,3,Segment 3,2026-05-16 21:06:50
15589869,0,Segment 0,2026-05-16 21:06:50
15693205,2,Segment 2,2026-05-16 21:06:50
15797113,2,Segment 2,2026-05-16 21:06:50
15676958,3,Segment 3,2026-05-16 21:06:50
15739592,0,Segment 0,2026-05-16 21:06:50
15656263,2,Segment 2,2026-05-16 21:06:50
15636872,0,Segment 0,2026-05-16 21:06:50
15589435,2,Segment 2,2026-05-16 21:06:50
15640464,3,Segment 3,2026-05-16 21:06:50
15723851,3,Segment 3,2026-05-16 21:06:50
15722122,0,Segment 0,2026-05-16 21:06:50
15696852,1,Segment 1,2026-05-16 21:06:50
15634936,3,Segment 3,2026-05-16 21:06:50
15575935,0,Segment 0,2026-05-16 21:06:50
15634491,3,Segment 3,2026-05-16 21:06:50
15628530,0,Segment 0,2026-05-16 21:06:50
15678720,2,Segment 2,2026-05-16 21:06:50
15627999,2,Segment 2,2026-05-16 21:06:50
15571244,0,Segment 0,2026-05-16 21:06:50
15739931,3,Segment 3,2026-05-16 21:06:50
15806256,3,Segment 3,2026-05-16 21:06:50
15787258,2,Segment 2,2026-05-16 21:06:50
15706463,2,Segment 2,2026-05-16 21:06:50
15691004,3,Segment 3,2026-05-16 21:06:50
15792228,3,Segment 3,2026-05-16 21:06:50
15733447,1,Segment 1,2026-05-16 21:06:50
15679062,1,Segment 1,2026-05-16 21:06:50
15594409,2,Segment 2,2026-05-16 21:06:50
15613816,0,Segment 0,2026-05-16 21:06:50
15681991,3,Segment 3,2026-05-16 21:06:50
15796074,1,Segment 1,2026-05-16 21:06:50
15625941,1,Segment 1,2026-05-16 21:06:50
15615016,2,Segment 2,2026-05-16 21:06:50
15748414,1,Segment 1,2026-05-16 21:06:50
15751203,2,Segment 2,2026-05-16 21:06:50
15662658,0,Segment 0,2026-05-16 21:06:50
15574868,0,Segment 0,2026-05-16 21:06:50
15790282,3,Segment 3,2026-05-16 21:06:50
15762927,1,Segment 1,2026-05-16 21:06:50
15803456,0,Segment 0,2026-05-16 21:06:50
15771857,3,Segment 3,2026-05-16 21:06:50
15700601,3,Segment 3,2026-05-16 21:06:50
15569670,3,Segment 3,2026-05-16 21:06:50
15772341,3,Segment 3,2026-05-16 21:06:50
15661548,0,Segment 0,2026-05-16 21:06:50
15787597,1,Segment 1,2026-05-16 21:06:50
15806913,1,Segment 1,2026-05-16 21:06:50
15804862,0,Segment 0,2026-05-16 21:06:50
15792986,3,Segment 3,2026-05-16 21:06:50
15625632,0,Segment 0,2026-05-16 21:06:50
15727703,0,Segment 0,2026-05-16 21:06:50
15606273,0,Segment 0,2026-05-16 21:06:50
15799652,0,Segment 0,2026-05-16 21:06:50
15715047,3,Segment 3,2026-05-16 21:06:50
15784687,0,Segment 0,2026-05-16 21:06:50
15615322,3,Segment 3,2026-05-16 21:06:50
15722072,0,Segment 0,2026-05-16 21:06:50
15646784,1,Segment 1,2026-05-16 21:06:50
15644692,1,Segment 1,2026-05-16 21:06:50
15670354,2,Segment 2,2026-05-16 21:06:50
15716357,1,Segment 1,2026-05-16 21:06:50
15786717,0,Segment 0,2026-05-16 21:06:50
15771383,1,Segment 1,2026-05-16 21:06:50
15649793,0,Segment 0,2026-05-16 21:06:50
15731543,3,Segment 3,2026-05-16 21:06:50
15684516,0,Segment 0,2026-05-16 21:06:50
15677249,3,Segment 3,2026-05-16 21:06:50
15581525,3,Segment 3,2026-05-16 21:06:50
15628420,0,Segment 0,2026-05-16 21:06:50
15600478,3,Segment 3,2026-05-16 21:06:50
15594502,3,Segment 3,2026-05-16 21:06:50
15784361,1,Segment 1,2026-05-16 21:06:50
15767626,2,Segment 2,2026-05-16 21:06:50
15632521,3,Segment 3,2026-05-16 21:06:50
